ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-04-04,4.315595352684082,0.10158366713602256,7.568410159658394,4.315595352684082,4.315595352684082,-0.4653975432646396,-0.4653975432646396,-0.4653975432646396,-0.4653975432646396,-0.4653975432646396,-0.4653975432646396,0.0,0.0,0.0,3.8501978094194422
2022-04-11,4.319291168571093,0.06392287659023824,7.3677661084480075,4.319291168571093,4.319291168571093,-0.44893648729783886,-0.44893648729783886,-0.44893648729783886,-0.44893648729783886,-0.44893648729783886,-0.44893648729783886,0.0,0.0,0.0,3.870354681273254
2022-04-18,4.322986984458104,0.2952944286833047,7.636792324009346,4.322986984458104,4.322986984458104,-0.317787754732549,-0.317787754732549,-0.317787754732549,-0.317787754732549,-0.317787754732549,-0.317787754732549,0.0,0.0,0.0,4.005199229725554
2022-04-25,4.3266828003451145,0.32390562634396275,7.252984693637661,4.3266828003451145,4.3266828003451145,-0.480300829141904,-0.480300829141904,-0.480300829141904,-0.480300829141904,-0.480300829141904,-0.480300829141904,0.0,0.0,0.0,3.8463819712032103
2022-05-02,4.330378616476845,-0.32089562684007966,6.7181114809314275,4.330378616476845,4.330378616476845,-0.9563492158016391,-0.9563492158016391,-0.9563492158016391,-0.9563492158016391,-0.9563492158016391,-0.9563492158016391,0.0,0.0,0.0,3.374029400675206
2022-05-09,4.334074432608575,-0.33228992261833973,6.713356978781515,4.334074432608575,4.334074432608575,-1.2132615349540525,-1.2132615349540525,-1.2132615349540525,-1.2132615349540525,-1.2132615349540525,-1.2132615349540525,0.0,0.0,0.0,3.120812897654522
2022-05-16,4.337770248740306,0.0013797745502582646,7.101990289331218,4.337770248740306,4.337770248740306,-0.7407629361558744,-0.7407629361558744,-0.7407629361558744,-0.7407629361558744,-0.7407629361558744,-0.7407629361558744,0.0,0.0,0.0,3.5970073125844313
2022-05-23,4.341466064872035,0.8932261509464107,8.193461662831737,4.341466064872035,4.341466064872035,0.27498827010657423,0.27498827010657423,0.27498827010657423,0.27498827010657423,0.27498827010657423,0.27498827010657423,0.0,0.0,0.0,4.616454334978609
2022-05-30,4.345161881003765,1.9483030697607393,8.832181816592767,4.345161881003765,4.345161881003765,1.017889894915692,1.017889894915692,1.017889894915692,1.017889894915692,1.017889894915692,1.017889894915692,0.0,0.0,0.0,5.363051775919457
2022-06-06,4.3488576973070305,1.7163125921677846,8.808873698603149,4.3488576973070305,4.3488576973070305,0.8497099014838759,0.8497099014838759,0.8497099014838759,0.8497099014838759,0.8497099014838759,0.8497099014838759,0.0,0.0,0.0,5.198567598790906
2022-06-13,4.352553513610296,0.5329168279218242,8.003452688567991,4.352553513610296,4.352553513610296,-0.027196584591893284,-0.027196584591893284,-0.027196584591893284,-0.027196584591893284,-0.027196584591893284,-0.027196584591893284,0.0,0.0,0.0,4.325356929018403
2022-06-20,4.356249329913561,-0.24479250832439078,6.967803216612807,4.356249329913561,4.356249329913561,-0.7922850430175703,-0.7922850430175703,-0.7922850430175703,-0.7922850430175703,-0.7922850430175703,-0.7922850430175703,0.0,0.0,0.0,3.563964286895991
2022-06-27,4.359945146216827,0.10184761201887813,7.25467549408356,4.359945146216827,4.359945146216827,-0.8411491543549671,-0.8411491543549671,-0.8411491543549671,-0.8411491543549671,-0.8411491543549671,-0.8411491543549671,0.0,0.0,0.0,3.5187959918618597
2022-07-04,4.363640962520092,0.6366855610316838,7.518343192594862,4.363640962520092,4.363640962520092,-0.2939800075020291,-0.2939800075020291,-0.2939800075020291,-0.2939800075020291,-0.2939800075020291,-0.2939800075020291,0.0,0.0,0.0,4.069660955018064
2022-07-11,4.367336778823358,1.0736116773401196,8.252685397360834,4.367336778823358,4.367336778823358,0.3078269542971811,0.3078269542971811,0.3078269542971811,0.3078269542971811,0.3078269542971811,0.3078269542971811,0.0,0.0,0.0,4.675163733120539
2022-07-18,4.371032594820937,1.3082989573231316,8.421798248265674,4.371032594820937,4.371032594820937,0.6371630746382143,0.6371630746382143,0.6371630746382143,0.6371630746382143,0.6371630746382143,0.6371630746382143,0.0,0.0,0.0,5.008195669459151
2022-07-25,4.374728410818516,1.6425352973530116,8.444506544244954,4.374728410818516,4.374728410818516,0.774681012847759,0.774681012847759,0.774681012847759,0.774681012847759,0.774681012847759,0.774681012847759,0.0,0.0,0.0,5.149409423666276
2022-08-01,4.378424226816095,1.5001267218888146,8.967123424085036,4.378424226816095,4.378424226816095,0.8516887333211158,0.8516887333211158,0.8516887333211158,0.8516887333211158,0.8516887333211158,0.8516887333211158,0.0,0.0,0.0,5.230112960137211
2022-08-08,4.382120042813675,1.5376594512442827,8.90680398963808,4.382120042813675,4.382120042813675,0.7443281514317054,0.7443281514317054,0.7443281514317054,0.7443281514317054,0.7443281514317054,0.7443281514317054,0.0,0.0,0.0,5.126448194245381
2022-08-15,4.385815858811254,0.7848005197389558,8.10172543103854,4.385815858811254,4.385815858811254,0.27078253619554443,0.27078253619554443,0.27078253619554443,0.27078253619554443,0.27078253619554443,0.27078253619554443,0.0,0.0,0.0,4.656598395006799
2022-08-22,4.389511674808833,0.54918472935248,7.687878403262307,4.389511674808833,4.389511674808833,-0.4116101825873493,-0.4116101825873493,-0.4116101825873493,-0.4116101825873493,-0.4116101825873493,-0.4116101825873493,0.0,0.0,0.0,3.977901492221484
2022-08-29,4.393207490804179,-0.1593247634910506,6.805658609319954,4.393207490804179,4.393207490804179,-0.8310523117456344,-0.8310523117456344,-0.8310523117456344,-0.8310523117456344,-0.8310523117456344,-0.8310523117456344,0.0,0.0,0.0,3.5621551790585446
2022-09-05,4.3969033067995245,-0.11652578530448886,7.166295065052672,4.3969033067995245,4.3969033067995245,-0.7106624676764675,-0.7106624676764675,-0.7106624676764675,-0.7106624676764675,-0.7106624676764675,-0.7106624676764675,0.0,0.0,0.0,3.686240839123057
2022-09-12,4.40059912279487,0.5159213559866801,7.437041636513445,4.40059912279487,4.40059912279487,-0.33101352098676257,-0.33101352098676257,-0.33101352098676257,-0.33101352098676257,-0.33101352098676257,-0.33101352098676257,0.0,0.0,0.0,4.069585601808107
2022-09-19,4.4042949387902155,0.6777407023072864,7.779596827415705,4.4042949387902155,4.4042949387902155,-0.23339193295256977,-0.23339193295256977,-0.23339193295256977,-0.23339193295256977,-0.23339193295256977,-0.23339193295256977,0.0,0.0,0.0,4.170903005837646
2022-09-26,4.407990754785561,0.07579111490646544,7.261753589360732,4.407990754785561,4.407990754785561,-0.5775066604533928,-0.5775066604533928,-0.5775066604533928,-0.5775066604533928,-0.5775066604533928,-0.5775066604533928,0.0,0.0,0.0,3.830484094332168
2022-10-03,4.411686570780907,0.006535723544780545,6.880226798040166,4.411686570780907,4.411686570780907,-0.9434499900617807,-0.9434499900617807,-0.9434499900617807,-0.9434499900617807,-0.9434499900617807,-0.9434499900617807,0.0,0.0,0.0,3.4682365807191267
2022-10-17,4.419078204884649,0.7977812315036826,7.603258807050894,4.419078204884649,4.419078204884649,-0.33673013289834985,-0.33673013289834985,-0.33673013289834985,-0.33673013289834985,-0.33673013289834985,-0.33673013289834985,0.0,0.0,0.0,4.082348071986299
2022-10-24,4.42277402193652,0.7807611613140295,7.992336631425616,4.42277402193652,4.42277402193652,0.05988351922373118,0.05988351922373118,0.05988351922373118,0.05988351922373118,0.05988351922373118,0.05988351922373118,0.0,0.0,0.0,4.4826575411602505
2022-10-31,4.426469838988391,0.8434949766057351,8.106289950078526,4.426469838988391,4.426469838988391,0.007327270979370488,0.007327270979370488,0.007327270979370488,0.007327270979370488,0.007327270979370488,0.007327270979370488,0.0,0.0,0.0,4.433797109967761
2022-11-07,4.430165656040262,0.46468999228059976,7.647314018772689,4.430165656040262,4.430165656040262,-0.21273760374025227,-0.21273760374025227,-0.21273760374025227,-0.21273760374025227,-0.21273760374025227,-0.21273760374025227,0.0,0.0,0.0,4.21742805230001
2022-11-14,4.433861473092132,1.0461334825336737,7.785310690142747,4.433861473092132,4.433861473092132,-0.05473578198795548,-0.05473578198795548,-0.05473578198795548,-0.05473578198795548,-0.05473578198795548,-0.05473578198795548,0.0,0.0,0.0,4.379125691104177
2022-11-21,4.4375572901284235,1.3653236908751032,8.617076517615406,4.4375572901284235,4.4375572901284235,0.5762036608702703,0.5762036608702703,0.5762036608702703,0.5762036608702703,0.5762036608702703,0.5762036608702703,0.0,0.0,0.0,5.013760950998694
2022-11-28,4.441253107164714,2.064520140091875,9.30117465068507,4.441253107164714,4.441253107164714,1.140237631322124,1.140237631322124,1.140237631322124,1.140237631322124,1.140237631322124,1.140237631322124,0.0,0.0,0.0,5.581490738486838
2022-12-05,4.444948924201006,1.9289687532410138,8.975474804603422,4.444948924201006,4.444948924201006,1.0635010648146594,1.0635010648146594,1.0635010648146594,1.0635010648146594,1.0635010648146594,1.0635010648146594,0.0,0.0,0.0,5.508449989015665
2022-12-12,4.448644741237296,1.569466518945784,8.637288159705037,4.448644741237296,4.448644741237296,0.4176509944477879,0.4176509944477879,0.4176509944477879,0.4176509944477879,0.4176509944477879,0.4176509944477879,0.0,0.0,0.0,4.8662957356850844
